Loan_ID,Customer_ID,Loan_Amount,Interest_Rate,Start_Date,End_Date,NPL_Status,Remaining_Debt
4320,2688,354397260,22.3,2022-07-17,2025-10-14,Ha,230747601.88
4321,16332,448417498,17.6,2021-01-03,2024-04-07,Yo‘q,180030554.06
4322,26794,430190544,20.6,2022-12-27,2026-03-18,Yo‘q,148757792.37
4323,20667,193107626,10.5,2022-07-16,2026-04-19,Yo‘q,55106711.42
4324,16218,276098896,23.3,2020-02-23,2022-04-20,Yo‘q,58158259.56
4325,7069,282348921,20.7,2024-03-24,2029-02-16,Yo‘q,93545980.59
4326,44975,337459077,16.8,2021-04-23,2025-10-23,Yo‘q,166158270.81
4327,15651,397564052,12.1,2023-07-30,2027-07-15,Yo‘q,30082965.63
4328,28617,20338035,19.0,2022-12-03,2023-12-17,Ha,12735267.46
4329,41573,395903150,16.1,2021-02-17,2023-08-06,Yo‘q,70312162.61
4330,45683,440574527,14.2,2020-01-14,2021-10-16,Yo‘q,114476551.99
4331,7517,100762773,11.6,2021-04-12,2023-03-10,Yo‘q,7518136.35
4332,38943,497733353,21.0,2024-04-21,2025-11-22,Yo‘q,119258500.95
4333,25137,218619594,17.2,2024-04-19,2025-10-20,Ha,159523180.36
4334,40229,205492207,12.2,2023-11-23,2028-06-29,Yo‘q,39951347.24
4335,48209,213011282,23.2,2020-08-07,2021-08-30,Yo‘q,51122183.05
4336,25894,290290435,26.2,2020-12-03,2021-12-24,Yo‘q,77211884.62
4337,45390,47010424,17.3,2020-11-20,2025-08-28,Yo‘q,15201982.6
4338,2076,413067812,24.9,2020-01-02,2024-03-25,Yo‘q,28926014.0
4339,18413,214390631,14.7,2022-05-24,2024-07-23,Yo‘q,64828794.13
4340,10572,71612311,30.0,2023-10-23,2027-12-14,Yo‘q,26143637.37
4341,3993,332042449,10.4,2020-11-19,2022-08-27,Yo‘q,144543893.23
4342,17208,103564634,23.0,2023-08-08,2026-05-07,Yo‘q,39714176.01
4343,3382,274224931,26.7,2022-12-03,2027-06-23,Yo‘q,75957946.31
4344,21100,488981262,18.8,2020-07-16,2022-10-20,Yo‘q,122169270.45
4345,4849,287591338,25.8,2024-03-02,2027-06-22,Yo‘q,124664473.93
4346,37481,129897538,23.9,2023-02-24,2024-12-11,Ha,89790559.53
4347,46087,36574720,26.1,2023-08-26,2026-01-25,Yo‘q,8884061.49
4348,36850,120995955,21.1,2020-09-27,2024-12-19,Yo‘q,48017687.64
4349,33042,350106628,12.2,2020-09-08,2023-05-28,Yo‘q,127316443.79
4350,25412,414740828,15.1,2022-10-10,2026-09-16,Yo‘q,56270234.99
4351,20717,53478314,27.8,2020-03-28,2024-09-15,Yo‘q,17746591.53
4352,45458,477979819,18.2,2022-01-09,2026-03-21,Yo‘q,101548019.79
4353,23621,258397089,14.6,2023-05-11,2025-04-09,Yo‘q,84128824.89
4354,11663,328103003,24.2,2020-01-09,2023-11-13,Yo‘q,62957428.43
4355,33608,27500115,17.6,2021-10-28,2026-01-23,Ha,20205753.63
4356,22889,357473585,25.7,2024-05-26,2025-08-02,Ha,321399287.04
4357,5083,269707868,21.1,2022-09-21,2025-08-15,Yo‘q,127451802.5
4358,40839,180903664,11.6,2023-09-30,2025-02-20,Yo‘q,73141247.69
4359,43270,491836623,13.3,2020-10-03,2022-09-10,Yo‘q,148256008.29
4360,8396,126052169,19.0,2023-07-01,2025-03-31,Ha,89550213.6
4361,28278,152827939,25.1,2020-01-10,2022-08-01,Yo‘q,34728883.65
4362,12426,402544740,27.6,2020-06-08,2024-04-09,Yo‘q,24796349.42
4363,42719,171698974,20.6,2021-02-25,2024-01-20,Ha,108075772.22
4364,44803,17105969,27.4,2020-12-09,2023-05-19,Yo‘q,5521191.36
4365,11317,273962138,26.5,2023-01-04,2025-01-23,Ha,244878173.9
4366,48649,455977398,15.0,2022-01-25,2026-01-06,Yo‘q,39734201.28
4367,34198,51694821,12.9,2020-10-07,2024-11-26,Yo‘q,24595461.97
4368,17861,261455593,29.3,2023-06-27,2027-04-13,Yo‘q,110187085.37
4369,33834,484375002,15.8,2022-08-27,2024-05-07,Yo‘q,214808615.18
4370,39026,221216104,25.3,2021-09-12,2026-06-24,Yo‘q,63576013.28
4371,13737,291451554,22.6,2021-10-17,2026-07-20,Yo‘q,98220792.43
4372,44736,435715195,27.5,2024-04-13,2028-02-20,Ha,386215176.61
4373,41504,486013965,27.0,2022-08-06,2024-01-04,Yo‘q,126874284.71
4374,11211,94484541,26.8,2022-02-14,2024-09-16,Yo‘q,9242736.94
4375,16513,44090896,21.3,2023-09-08,2027-01-15,Yo‘q,3833638.08
4376,18387,197691216,15.6,2020-04-02,2023-04-29,Yo‘q,16915027.79
4377,30457,118032777,17.8,2022-09-28,2026-10-16,Yo‘q,56805068.16
4378,33585,145950184,18.1,2023-11-03,2024-11-19,Yo‘q,42363864.45
4379,9420,175895452,27.7,2023-08-25,2026-03-01,Yo‘q,38847632.15
4380,44568,363644921,28.8,2022-09-11,2026-08-16,Yo‘q,93425998.73
4381,3974,369833013,15.8,2022-03-12,2024-05-28,Yo‘q,844777.99
4382,29059,285864320,18.6,2020-11-14,2023-08-11,Yo‘q,21082927.99
4383,3696,396775105,25.4,2021-03-23,2023-03-09,Yo‘q,113269308.3
4384,29892,420491717,28.5,2022-05-28,2026-03-29,Yo‘q,27631888.93
4385,4306,94140055,25.4,2023-05-04,2027-10-08,Ha,85805216.02
4386,44780,132234613,24.3,2022-09-28,2026-11-28,Yo‘q,21976571.54
4387,34818,324266794,10.3,2022-10-26,2024-11-07,Ha,245447067.95
4388,34644,446611120,17.9,2023-03-07,2027-09-26,Yo‘q,94449307.33
4389,31326,92647979,17.6,2023-08-19,2024-09-12,Yo‘q,24526402.58
4390,24786,318822598,17.5,2022-07-23,2027-04-25,Yo‘q,37940498.66
4391,37628,372086357,18.4,2022-11-17,2024-06-01,Yo‘q,43851497.53
4392,48752,399319106,27.2,2023-01-28,2024-02-14,Yo‘q,33948828.74
4393,15795,190781793,24.7,2022-09-14,2027-06-07,Ha,131654730.02
4394,13603,462020451,23.1,2023-07-02,2024-07-30,Yo‘q,72114019.65
4395,26845,460235341,24.5,2021-11-03,2023-12-22,Yo‘q,171256047.72
4396,11168,455962241,23.2,2020-11-19,2025-02-21,Yo‘q,154766160.16
4397,8242,118104604,12.4,2022-11-28,2027-04-21,Ha,89354972.89
4398,42152,288655599,18.7,2024-06-23,2025-11-26,Yo‘q,10495617.12
4399,10731,256300649,29.6,2023-10-22,2028-04-27,Yo‘q,69715553.11
4400,32023,25135058,16.1,2021-11-24,2022-12-20,Yo‘q,9506215.86
4401,26794,40753913,27.1,2022-10-10,2027-04-24,Yo‘q,16000922.5
4402,36240,160709293,15.9,2023-07-23,2025-03-31,Yo‘q,14725186.59
4403,31855,23071201,28.6,2020-06-19,2022-11-07,Yo‘q,9423334.28
4404,11671,399020427,28.8,2021-08-17,2022-09-04,Ha,304972846.38
4405,11215,484115552,20.9,2021-04-17,2023-09-23,Yo‘q,116022897.58
4406,28505,471028321,15.7,2022-02-10,2023-08-08,Yo‘q,230036953.6
4407,27308,452006761,13.2,2021-11-15,2024-09-27,Yo‘q,208138595.69
4408,28229,160827939,20.9,2022-10-18,2024-01-08,Yo‘q,56975437.23
4409,9313,251821333,12.3,2023-12-07,2027-07-11,Ha,209259931.39
4410,25367,415264973,26.4,2021-11-12,2024-08-01,Ha,233559110.62
4411,35793,279201412,16.8,2021-06-12,2026-03-18,Yo‘q,125002504.33
4412,16719,299222179,28.9,2022-12-23,2025-04-04,Yo‘q,47549414.69
4413,33509,285469173,19.2,2020-07-07,2022-12-29,Yo‘q,37485221.17
4414,12155,280780271,27.7,2023-12-12,2025-06-11,Yo‘q,14185599.83
4415,32185,163424293,24.1,2021-10-19,2024-05-26,Yo‘q,4895684.38
4416,36527,317838296,16.8,2023-06-06,2025-08-19,Yo‘q,158597609.37
4417,14467,238581141,27.8,2022-10-21,2027-10-09,Yo‘q,28998177.45
4418,27724,36670177,24.9,2021-09-26,2025-06-02,Yo‘q,8364720.94
4419,15012,147690113,10.7,2021-11-22,2025-01-21,Yo‘q,51501837.83
4420,14924,176304690,28.1,2023-08-10,2024-12-31,Yo‘q,65130992.53
4421,29525,101121851,23.6,2020-03-30,2022-09-05,Yo‘q,47091003.74
4422,3225,374108991,12.8,2024-03-08,2027-04-04,Yo‘q,32208119.45
4423,10996,148728196,10.9,2023-06-10,2027-11-13,Yo‘q,17809046.3
4424,18816,359500548,14.1,2022-02-03,2024-05-29,Yo‘q,43058806.46
4425,36934,481796399,19.3,2021-04-22,2024-01-23,Yo‘q,12052900.48
4426,10521,394334382,17.7,2020-03-27,2022-10-07,Yo‘q,80279293.92
4427,24924,271353490,13.6,2023-04-08,2025-04-04,Yo‘q,116058353.35
4428,8407,87641083,24.2,2021-06-14,2025-02-08,Yo‘q,24858823.32
4429,13754,42743019,24.2,2022-05-06,2024-09-20,Yo‘q,5781769.29
4430,44631,331490925,16.5,2020-03-24,2023-03-30,Yo‘q,13543428.22
4431,16144,245748915,13.6,2021-09-03,2026-08-31,Yo‘q,24292392.02
4432,20565,327807369,10.9,2020-03-17,2022-11-12,Yo‘q,146994365.14
4433,19346,100288874,13.1,2023-12-27,2025-05-03,Ha,51365040.23
4434,49070,202869925,26.0,2022-12-22,2027-10-14,Yo‘q,35841018.17
4435,35343,349582164,17.2,2023-04-04,2026-03-27,Yo‘q,123416424.3
4436,1885,310325119,10.2,2021-12-14,2025-02-18,Yo‘q,24748400.94
4437,3785,163233248,19.1,2024-01-01,2025-05-18,Ha,116939312.54
4438,22101,489586796,15.1,2020-05-02,2022-12-02,Yo‘q,117168992.48
4439,49031,462480477,12.2,2024-02-14,2027-02-22,Yo‘q,56427101.36
4440,8951,334717153,23.7,2021-01-23,2024-03-06,Yo‘q,34327764.69
4441,44440,14667434,25.5,2021-03-21,2023-10-29,Yo‘q,6254161.03
4442,27343,96332102,21.1,2022-05-10,2026-09-24,Yo‘q,42388527.94
4443,9012,12058156,13.0,2022-06-07,2025-05-10,Yo‘q,1924683.77
4444,21615,422594302,22.4,2021-07-30,2026-05-01,Yo‘q,23511475.52
4445,14266,68614138,23.4,2021-05-05,2024-11-15,Yo‘q,16063829.49
4446,34374,182560431,27.5,2020-09-06,2024-03-26,Yo‘q,50557789.88
4447,45905,282540202,12.2,2023-06-11,2027-03-13,Yo‘q,41521130.02
4448,35215,321101916,20.1,2021-08-20,2023-03-30,Yo‘q,60029609.56
4449,35424,148004425,21.8,2020-02-13,2022-03-23,Yo‘q,32445448.62
4450,24096,226439753,19.9,2023-01-16,2026-01-13,Ha,207829229.63
4451,8584,375833824,12.0,2022-01-31,2023-11-04,Yo‘q,56011252.36
4452,16419,215529423,29.4,2024-06-02,2026-02-11,Yo‘q,18782505.41
4453,30379,386579693,23.4,2022-07-19,2026-06-19,Yo‘q,169139592.44
4454,29392,194924994,18.6,2021-07-06,2023-11-01,Yo‘q,23496890.64
4455,19479,271424468,18.3,2023-09-29,2028-01-25,Yo‘q,88961224.69
4456,44488,55219459,18.6,2020-06-08,2025-05-01,Yo‘q,26872650.85
4457,3116,177347766,12.8,2022-05-31,2024-08-04,Yo‘q,32173401.09
4458,49277,344994839,29.2,2022-04-18,2024-10-26,Yo‘q,16685262.31
4459,22522,419207932,25.3,2020-05-14,2024-11-04,Yo‘q,155102218.46
4460,22899,108888538,21.4,2022-11-01,2024-07-19,Ha,83901905.74
4461,36671,24157174,21.5,2022-02-24,2023-10-04,Ha,16728692.62
4462,31758,133090732,11.6,2022-10-28,2027-10-03,Yo‘q,13517989.36
4463,19856,1231390,15.9,2022-11-10,2027-08-21,Yo‘q,433586.49
4464,2991,53045335,23.2,2021-02-18,2024-06-12,Yo‘q,13436526.11
4465,12643,187769652,12.6,2020-07-29,2025-05-09,Yo‘q,31977646.25
4466,43993,474542981,12.9,2021-05-07,2026-02-20,Yo‘q,119092528.61
4467,16398,320672179,15.4,2021-08-02,2022-11-17,Yo‘q,156611102.36
4468,40048,415295470,12.9,2021-05-16,2022-10-27,Yo‘q,70665723.89
4469,3801,269963437,24.4,2023-10-28,2025-12-07,Yo‘q,48878993.53
4470,32119,116652080,21.1,2022-04-30,2026-09-21,Ha,94867426.21
4471,29228,180860817,10.9,2024-06-19,2027-10-07,Ha,131160969.27
4472,17719,435899121,17.5,2024-01-14,2026-08-21,Yo‘q,49055374.0
4473,33931,121826186,23.2,2024-05-17,2028-08-16,Yo‘q,57906145.53
4474,2458,347659012,18.3,2023-12-22,2025-07-04,Yo‘q,154093165.8
4475,10771,458984952,25.8,2021-09-28,2026-09-15,Yo‘q,152879221.7
4476,19038,410130226,26.3,2022-02-27,2023-04-18,Ha,347746383.84
4477,11923,59150867,17.5,2020-03-30,2021-11-21,Ha,41392630.06
4478,49765,445593549,18.2,2023-03-29,2025-09-13,Yo‘q,168544598.46
4479,29816,288804337,10.9,2024-03-03,2026-09-10,Yo‘q,81292106.38
4480,48921,421463305,13.6,2022-02-03,2025-05-16,Yo‘q,153568785.54
4481,4849,277632841,14.8,2021-07-04,2023-08-05,Yo‘q,69263676.52
4482,44791,326805429,22.2,2021-10-14,2025-11-21,Yo‘q,37683744.03
4483,4386,22264208,17.5,2022-05-03,2026-02-11,Yo‘q,10228560.01
4484,23924,402630427,13.5,2021-03-20,2024-10-20,Ha,378106211.47
4485,36018,246287809,28.5,2021-04-22,2023-02-18,Yo‘q,50170644.84
4486,1976,53706042,11.1,2022-09-28,2027-05-11,Yo‘q,18167639.37
4487,48437,43037056,11.9,2021-08-14,2025-06-20,Yo‘q,8212515.98
4488,3473,291678653,21.3,2021-11-10,2025-08-29,Yo‘q,25462903.41
4489,11161,369187027,20.7,2023-09-29,2025-11-20,Yo‘q,100878381.42
4490,20093,126930969,29.4,2022-08-02,2026-03-13,Ha,74164482.3
4491,10650,1947088,23.0,2023-11-01,2027-08-01,Yo‘q,556483.55
4492,18728,49036038,15.9,2021-03-15,2024-08-08,Yo‘q,5394853.73
4493,21229,297424967,11.5,2020-08-17,2022-08-26,Yo‘q,144654326.25
4494,14377,445010656,11.2,2020-07-06,2021-12-15,Ha,377140409.96
4495,25879,1202609,19.2,2023-07-30,2027-06-04,Yo‘q,348088.44
4496,3974,192498458,23.2,2023-04-17,2024-05-01,Ha,116070023.79
4497,42702,305114343,26.8,2024-04-20,2025-06-20,Yo‘q,58453929.91
4498,17328,340375892,29.6,2023-08-08,2026-04-12,Yo‘q,68821014.77
4499,13669,19969958,25.6,2020-11-20,2022-05-22,Yo‘q,927113.88
4500,33613,453534287,15.4,2024-03-07,2028-02-19,Yo‘q,96037022.33
4501,25942,312024807,19.0,2023-02-17,2026-03-03,Yo‘q,94997423.23
4502,12464,76915501,20.6,2021-11-28,2024-11-30,Ha,61374666.54
4503,19610,121266632,18.1,2023-01-02,2024-07-26,Ha,113416412.35
4504,20225,397494685,10.2,2020-05-24,2024-10-14,Yo‘q,20069729.33
4505,11655,123172088,24.2,2020-02-04,2021-02-14,Ha,110805396.37
4506,26678,228521715,23.0,2023-12-22,2027-09-18,Yo‘q,76523690.5
4507,23151,238972050,28.8,2022-10-10,2026-07-25,Yo‘q,4851395.44
4508,41504,327794162,17.8,2022-12-01,2024-09-27,Yo‘q,32135308.95
4509,10515,315514973,22.7,2020-04-06,2021-04-16,Yo‘q,114506860.01
4510,26223,37075918,11.8,2022-07-18,2025-07-19,Yo‘q,8246356.96
4511,6274,430953970,22.2,2023-11-02,2026-06-19,Yo‘q,39478697.64
4512,39404,99859643,20.2,2024-04-14,2027-12-27,Ha,87051578.2
4513,18640,63796281,22.9,2022-12-28,2024-09-26,Yo‘q,2457053.97
4514,33458,159242610,29.2,2024-04-16,2027-07-28,Yo‘q,70460839.64
4515,1658,135637821,17.7,2020-09-09,2022-04-02,Yo‘q,55068300.63
4516,24438,140204930,15.1,2020-07-03,2022-04-26,Yo‘q,27592591.15
4517,21301,436045745,17.9,2020-01-09,2022-01-03,Yo‘q,137685131.08
4518,48471,49013191,13.7,2021-07-07,2023-10-12,Yo‘q,17245526.57
4519,15177,406754498,19.0,2022-04-28,2026-03-23,Ha,279915623.7
4520,25426,427872220,19.4,2023-10-12,2027-06-26,Yo‘q,57278311.01
4521,42496,465553899,29.9,2024-03-19,2028-03-24,Yo‘q,99136936.87
4522,27352,144418955,25.7,2023-07-11,2027-10-30,Yo‘q,62940976.72
4523,34725,42270769,18.8,2023-10-21,2027-01-10,Yo‘q,7256670.96
4524,31340,118267251,10.1,2022-07-31,2024-01-01,Yo‘q,34386673.41
4525,37539,41724040,16.2,2024-02-26,2027-11-01,Yo‘q,14749174.34
4526,1265,44571412,26.3,2020-07-22,2023-08-13,Yo‘q,14063075.49
4527,12673,177878876,19.8,2020-07-21,2024-12-04,Yo‘q,13495109.36
4528,46000,400617188,10.9,2021-10-26,2024-01-01,Yo‘q,121055118.94
4529,12523,2367295,18.8,2021-08-27,2025-07-29,Yo‘q,29113.96
4530,1886,467068632,29.9,2022-08-22,2023-11-28,Yo‘q,18814003.46
4531,43858,489477948,20.8,2022-04-06,2026-11-20,Yo‘q,182555473.4
4532,34599,165334565,11.3,2024-06-29,2029-05-16,Yo‘q,768473.68
4533,48199,340976944,18.7,2022-08-09,2024-05-03,Yo‘q,68058888.78
4534,45676,27750686,14.7,2022-02-01,2025-08-10,Ha,20842036.78
4535,3498,412805942,22.0,2021-09-05,2024-07-22,Yo‘q,28240035.33
4536,26489,353496785,13.0,2024-01-03,2027-07-27,Yo‘q,119230505.21
4537,16632,325726490,23.9,2020-08-17,2023-11-04,Yo‘q,41723686.66
4538,11062,306429415,12.0,2021-05-18,2024-11-03,Yo‘q,139512858.06
4539,38150,438808996,29.5,2024-03-14,2027-02-28,Yo‘q,19349318.41
4540,36882,422852600,20.1,2021-12-21,2024-10-28,Yo‘q,113347022.69
4541,1468,372911430,17.2,2021-08-04,2024-03-10,Yo‘q,173337039.46
4542,32529,73144046,14.8,2021-09-09,2022-12-07,Yo‘q,6333437.69
4543,41672,160341933,20.4,2020-11-08,2024-07-11,Yo‘q,72587335.39
4544,27211,398163761,22.7,2024-02-10,2025-02-14,Ha,223362589.37
4545,13560,329783547,19.6,2023-03-31,2027-06-18,Yo‘q,152743278.32
4546,6810,390089535,19.8,2021-02-16,2022-07-10,Yo‘q,14565550.04
4547,46256,14230925,27.2,2021-02-14,2022-11-08,Yo‘q,6384147.26
4548,22799,425640143,15.3,2023-04-24,2027-05-18,Yo‘q,105836473.84
4549,9991,450901360,13.6,2023-05-01,2024-09-25,Yo‘q,89206010.12
4550,16700,313915168,19.6,2021-05-07,2022-11-17,Ha,218274895.38
4551,35268,27605578,28.1,2023-08-10,2027-09-14,Yo‘q,10621484.42
4552,791,91265454,22.5,2024-01-23,2029-01-15,Ha,85909443.91
4553,31788,411332383,13.9,2022-02-13,2026-02-02,Yo‘q,151502920.48
4554,8369,456163295,26.6,2022-07-08,2026-05-05,Yo‘q,109951903.83
4555,47503,124008467,25.4,2021-11-28,2024-09-14,Yo‘q,45213060.32
4556,32790,416759127,17.7,2021-02-16,2022-04-26,Yo‘q,171143894.91
4557,47701,189240454,21.9,2023-02-27,2026-12-16,Yo‘q,77997881.68
4558,49547,329549377,29.1,2020-12-01,2024-09-12,Yo‘q,32989147.61
4559,34980,148121626,12.8,2021-12-26,2025-05-18,Yo‘q,39317523.71
4560,30130,359144930,29.5,2022-04-12,2027-01-16,Yo‘q,168274686.49
4561,23795,283280052,20.7,2023-12-22,2027-01-14,Yo‘q,45019596.26
4562,6430,101648980,13.4,2022-11-21,2024-04-18,Yo‘q,11499444.24
4563,8242,149991701,18.5,2024-06-09,2026-02-27,Yo‘q,40059756.87
4564,17050,364326213,30.0,2022-04-22,2026-03-22,Yo‘q,163974290.71
4565,34778,222171129,18.5,2020-01-18,2023-01-30,Yo‘q,48194041.6
4566,16155,391603777,27.0,2022-11-08,2024-09-10,Yo‘q,3892159.38
4567,30687,390135936,14.9,2021-04-19,2025-01-05,Yo‘q,38271177.77
4568,5236,96240998,23.7,2020-07-07,2023-12-15,Yo‘q,9742738.06
4569,47428,90876759,28.8,2022-08-19,2026-09-14,Yo‘q,26176370.08
4570,5360,423968505,23.1,2022-08-01,2025-03-27,Yo‘q,203466862.71
4571,48287,303250695,27.8,2021-05-13,2023-03-06,Ha,272248139.78
4572,29664,331241021,22.1,2021-03-24,2024-12-17,Yo‘q,8412541.55
4573,33528,167491417,10.2,2020-05-03,2022-04-17,Yo‘q,15157264.71
4574,49369,312867938,11.0,2020-08-19,2022-04-07,Ha,243999439.89
4575,33158,480573064,15.1,2020-04-15,2024-07-20,Yo‘q,111380400.64
4576,3456,124234987,20.8,2024-05-07,2025-07-06,Yo‘q,48737995.06
4577,38362,94227131,24.7,2020-01-14,2022-12-29,Yo‘q,7325527.02
4578,31610,342761736,10.8,2021-05-12,2024-12-28,Yo‘q,56189473.89
4579,33131,198919942,16.5,2023-03-12,2025-10-17,Yo‘q,71732216.94
4580,3545,395508255,14.5,2022-05-28,2026-01-31,Ha,287604476.47
4581,36517,455973486,10.5,2022-07-16,2024-01-30,Yo‘q,202268900.71
4582,43367,9057620,29.6,2023-05-20,2026-11-06,Yo‘q,1907763.16
4583,3479,77417565,23.6,2023-07-26,2026-03-01,Yo‘q,21026789.71
4584,12490,40105530,29.0,2020-03-01,2022-04-20,Yo‘q,18889835.86
4585,42116,319110042,19.8,2024-01-17,2028-10-05,Yo‘q,64972282.51
4586,11726,50324829,29.2,2022-09-06,2027-06-23,Yo‘q,14564926.88
4587,32741,410114842,27.2,2022-03-19,2025-01-19,Yo‘q,68283089.36
4588,49718,145751599,18.9,2022-08-05,2027-01-03,Yo‘q,19900381.99
4589,13391,202859267,14.7,2021-07-24,2024-08-24,Yo‘q,7766705.72
4590,23245,115921278,12.2,2020-08-12,2024-12-29,Yo‘q,29029058.95
4591,14680,6837637,13.1,2020-02-23,2021-03-09,Ha,6156887.8
4592,8127,308672388,20.0,2020-05-07,2023-07-30,Yo‘q,22514129.7
4593,14956,397139481,23.6,2023-11-01,2028-09-16,Ha,290241414.87
4594,42313,253754193,10.1,2022-08-10,2024-12-14,Yo‘q,98592696.32
4595,12390,460968769,28.0,2020-10-12,2025-01-29,Yo‘q,115391892.48
4596,17337,6840863,11.2,2023-10-29,2025-07-29,Yo‘q,1442275.98
4597,1567,300445309,22.9,2021-08-09,2023-01-26,Ha,240676710.82
4598,16895,141397037,13.4,2021-05-24,2023-08-15,Yo‘q,16024001.15
4599,31454,468267387,13.0,2024-03-02,2026-10-13,Ha,317643597.62
4600,47538,378570763,20.1,2020-06-09,2024-03-10,Yo‘q,89335264.16
4601,1938,34667573,12.3,2023-12-21,2025-03-06,Yo‘q,6609874.55
4602,12660,175890401,19.1,2023-03-27,2027-04-16,Yo‘q,80532594.92
4603,39900,124165811,13.7,2022-01-25,2023-02-06,Yo‘q,51388166.73
4604,924,60185084,29.5,2021-05-16,2025-06-07,Yo‘q,21482399.41
4605,1613,101197133,11.3,2022-11-30,2024-09-11,Yo‘q,18155005.91
4606,39289,45104259,13.1,2022-04-23,2026-06-15,Yo‘q,14008645.27
4607,32834,457128315,15.4,2020-09-24,2022-04-02,Yo‘q,184395728.42
4608,20035,335485039,26.6,2020-08-06,2024-06-13,Yo‘q,144063005.63
4609,14976,299722424,21.0,2020-07-25,2025-01-03,Ha,226692768.88
4610,8863,29556143,22.7,2023-07-19,2027-10-15,Yo‘q,6781395.82
4611,48747,202895485,25.2,2022-04-27,2024-06-13,Yo‘q,7706870.39
4612,37185,12277943,18.4,2020-10-19,2023-08-18,Ha,10953683.97
4613,10858,392767502,26.0,2023-09-24,2024-10-17,Yo‘q,128155590.03
4614,28607,201924732,12.2,2024-05-24,2025-06-21,Yo‘q,59650533.22
4615,36696,151588902,14.0,2022-09-26,2024-01-02,Yo‘q,35690443.81
4616,8500,37361969,23.8,2020-09-24,2023-02-10,Yo‘q,9159122.06
4617,16707,109499376,18.2,2021-11-27,2026-07-19,Yo‘q,15210492.76
4618,27647,71683469,11.1,2021-10-14,2026-02-08,Yo‘q,3266889.86
4619,45485,316032138,17.5,2024-07-01,2027-05-29,Yo‘q,23174824.92
4620,33692,465815196,21.6,2021-12-06,2023-12-25,Yo‘q,220823335.6
4621,30802,416302138,14.5,2022-09-05,2024-04-09,Yo‘q,100361944.83
4622,2879,18082122,17.6,2021-03-12,2024-01-29,Yo‘q,5968261.9
4623,49978,401963963,27.5,2022-08-09,2027-01-28,Yo‘q,101408091.23
4624,44719,9014800,16.0,2023-08-09,2024-09-09,Ha,6617859.8
4625,1322,487804247,26.2,2020-09-19,2022-12-20,Yo‘q,186234244.47
4626,33389,368342963,16.6,2023-10-14,2028-06-26,Yo‘q,144925031.67
4627,35560,169374090,15.0,2021-04-03,2025-12-27,Yo‘q,66269270.9
4628,47798,212519864,26.9,2022-09-09,2025-04-10,Yo‘q,64832935.96
4629,8331,88617832,17.2,2022-12-17,2024-07-04,Yo‘q,22511026.49
4630,9972,421708569,15.9,2023-08-19,2024-12-16,Yo‘q,140402316.74
4631,12659,343378950,22.9,2022-10-06,2025-08-07,Yo‘q,23067730.6
4632,49439,48018922,20.6,2022-10-03,2026-09-02,Yo‘q,19157912.4
4633,9980,206641366,16.2,2023-12-21,2026-04-11,Yo‘q,88211651.83
4634,5970,205662391,24.4,2021-11-03,2023-04-03,Ha,186440521.84
4635,28429,264454412,14.4,2023-11-22,2028-07-09,Yo‘q,33621419.36
4636,32860,294667533,22.9,2021-04-01,2023-07-25,Yo‘q,123042100.71
4637,15857,250308722,23.1,2022-11-23,2026-09-06,Yo‘q,114540446.18
4638,35829,296452096,15.0,2023-04-22,2025-06-17,Yo‘q,140292865.25
4639,35118,388614226,21.1,2023-11-26,2026-08-06,Yo‘q,132958364.95
4640,11996,478875926,20.7,2021-11-29,2023-12-13,Yo‘q,111007186.11
4641,32233,47195856,29.9,2023-01-12,2027-11-17,Yo‘q,9144447.04
4642,11164,247993039,18.6,2021-06-27,2024-08-30,Yo‘q,93002543.21
4643,19487,383303420,23.3,2020-02-06,2021-09-04,Yo‘q,121083411.56
4644,8976,494127471,24.2,2024-01-30,2025-07-02,Yo‘q,238460255.33
4645,10091,271453003,21.3,2020-09-16,2024-03-12,Yo‘q,118988988.57
4646,43019,93807138,10.6,2023-01-10,2028-01-02,Yo‘q,9640262.85
4647,45895,142296277,11.9,2020-05-18,2021-11-15,Yo‘q,47036235.26
